unitA_f0,unitA_f1,unitA_f2,unitA_f3,unitA_f4,unitA_f5,unitA_f6,unitA_f7,unitA_f8,unitA_f9,unitA_f10,unitA_f11,unitA_f12,unitA_f13,unitA_f14,unitA_f15,unitA_f16,unitA_f17,unitA_f18,unitA_f19,unitA_f20,unitA_f21,unitA_f22,unitA_f23,unitA_f24,unitA_f25,unitA_f26,unitA_f27,unitA_f28,unitA_f29,unitA_f30,unitA_f31,unitA_f32,unitA_f33,unitA_f34,unitA_f35,unitA_f36,unitB_f0,unitB_f1,unitB_f2,unitB_f3,unitB_f4,unitB_f5,unitB_f6,unitB_f7,unitB_f8,unitB_f9,unitB_f10,unitB_f11,unitB_f12,unitB_f13,unitB_f14,unitB_f15,unitB_f16,unitB_f17,unitB_f18,unitB_f19,unitB_f20,unitB_f21,unitB_f22,unitB_f23,unitB_f24,unitB_f25,unitB_f26,unitB_f27,unitB_f28,unitB_f29,unitB_f30,unitB_f31,unitB_f32,unitB_f33,unitB_f34,unitB_f35,unitB_f36,label
0.0,0.25204927,0.119592175,0.4783687,0.119592175,0.059796087,0.059796087,0.17938827,0.059796087,0.06233882,0.07068825,0.35344124,0.1413765,0.03488105,0.14149603,0.1476303,0.42346048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25911638,0.05481308,0.059796087,0.059796087,0.059796087,0.059796087,0.059796087,0.08401643,0.39365757,0.09966014,0.0,0.0,0.0,0.0,0.241519,0.11459578,0.05729789,0.11459578,0.11459578,0.05729789,0.05729789,0.17189367,0.059734393,0.067734994,0.067734994,0.3217412,0.03342377,0.13558452,0.42438754,0.16230756,0.15074386,0.4735089,0.0,0.0,0.0,0.0,0.0,0.27216497,0.052523065,0.05729789,0.05729789,0.05729789,0.05729789,0.05729789,0.08050634,0.40108523,0.11459578,0.0,0.0,0.0,1
0.0,0.123873204,0.17632583,0.17632583,0.088162914,0.088162914,0.088162914,0.088162914,0.088162914,0.2757357,0.3647778,0.20844446,0.39951855,0.051428366,0.31293106,0.20859566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1542851,0.080816,0.088162914,0.088162914,0.088162914,0.088162914,0.088162914,0.0,0.44081455,0.058775276,0.0,0.0,0.24576338,0.0,0.0,0.25032318,0.12516159,0.12516159,0.12516159,0.12516159,0.3546245,0.6049477,0.34795702,0.0,0.0,0.0,0.07301093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09387119,0.11473145,0.12516159,0.12516159,0.12516159,0.12516159,0.12516159,0.17585815,0.25032318,0.25032318,0.0,0.0,0.0,0
0.0,0.0,0.25032318,0.12516159,0.12516159,0.12516159,0.12516159,0.3546245,0.6049477,0.34795702,0.0,0.0,0.0,0.07301093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09387119,0.11473145,0.12516159,0.12516159,0.12516159,0.12516159,0.12516159,0.17585815,0.25032318,0.25032318,0.0,0.0,0.0,0.0,0.0,0.14774099,0.073870495,0.073870495,0.073870495,0.073870495,0.5170935,0.14774099,0.3080469,0.17465276,0.17465276,0.08732638,0.043091122,0.5244013,0.32676157,0.191815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055402875,0.067714624,0.073870495,0.073870495,0.073870495,0.073870495,0.073870495,0.0,0.14774099,0.049246997,0.0,0.15490262,0.0,0
0.14550449,0.073339276,0.104393914,0.104393914,0.052196957,0.052196957,0.052196957,0.052196957,0.052196957,0.05441655,0.061704896,0.061704896,0.24167751,0.030448224,0.1852712,0.3866065,0.3696454,0.31388322,0.54115427,0.106705196,0.0,0.0,0.0,0.0,0.09134468,0.04784721,0.104393914,0.052196957,0.052196957,0.052196957,0.052196957,0.14667855,0.26098478,0.104393914,0.0,0.10945433,0.0,0.0,0.09506613,0.13532074,0.06766037,0.06766037,0.06766037,0.06766037,0.06766037,0.06766037,0.07053752,0.079985045,0.23995514,0.23995514,0.03946855,0.3202107,0.25056958,0.09583066,0.20343576,0.24399023,0.15089099,0.18861037,0.15717532,0.14621864,0.13864197,0.05074528,0.062022004,0.06766037,0.06766037,0.06766037,0.06766037,0.06766037,0.09506613,0.20298111,0.13532074,0.5658311,0.0,0.0,0
0.14934844,0.075276755,0.10715179,0.053575896,0.053575896,0.053575896,0.053575896,0.053575896,0.053575896,0.055854127,0.06333502,0.25334007,0.19000505,0.031252608,0.31694284,0.37477434,0.30352855,0.08054385,0.5796005,0.0,0.0,0.0,0.0,0.0,0.093757816,0.04911124,0.10715179,0.053575896,0.053575896,0.053575896,0.10715179,0.15055351,0.2678795,0.09822248,0.0,0.11234589,0.0,0.13358591,0.0673319,0.09584279,0.09584279,0.047921397,0.047921397,0.047921397,0.047921397,0.047921397,0.04995918,0.05665052,0.05665052,0.22660208,0.027954148,0.17009525,0.29578233,0.3846159,0.2881724,0.08640473,0.64122385,0.0,0.0,0.0,0.0,0.083862446,0.043927945,0.09584279,0.047921397,0.047921397,0.047921397,0.047921397,0.1346638,0.23960698,0.08785589,0.0,0.10048869,0.0,1
0.0,0.123873204,0.17632583,0.17632583,0.088162914,0.088162914,0.088162914,0.088162914,0.088162914,0.2757357,0.3647778,0.20844446,0.39951855,0.051428366,0.31293106,0.20859566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1542851,0.080816,0.088162914,0.088162914,0.088162914,0.088162914,0.088162914,0.0,0.44081455,0.058775276,0.0,0.0,0.24576338,0.0,0.0,0.25032318,0.12516159,0.12516159,0.12516159,0.12516159,0.3546245,0.6049477,0.34795702,0.0,0.0,0.0,0.07301093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09387119,0.11473145,0.12516159,0.12516159,0.12516159,0.12516159,0.12516159,0.17585815,0.25032318,0.25032318,0.0,0.0,0.0,0
0.0,0.12181825,0.17340073,0.17340073,0.086700365,0.086700365,0.086700365,0.086700365,0.086700365,0.24103244,0.4099731,0.20498656,0.4099731,0.050575215,0.20515986,0.3032434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15172563,0.079475336,0.086700365,0.086700365,0.086700365,0.086700365,0.086700365,0.0,0.4262768,0.086700365,0.0,0.0,0.24168637,0.0,0.25642103,0.12166648,0.48666593,0.12166648,0.06083324,0.06083324,0.18249972,0.06083324,0.19026023,0.07191432,0.3595716,0.14382865,0.035486057,0.14395025,0.3754773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26361072,0.055763803,0.06083324,0.06083324,0.06083324,0.06083324,0.06083324,0.08547368,0.4004855,0.10138874,0.0,0.0,0.0,0
0.0,0.0,0.1410392,0.0705196,0.0705196,0.0705196,0.0705196,0.0705196,0.49363717,0.14703666,0.3334604,0.1667302,0.1667302,0.041136432,0.08343558,0.5223166,0.3579045,0.19436327,0.0,0.0,0.0,0.0,0.0,0.0,0.052889697,0.064642966,0.0705196,0.0705196,0.0705196,0.0705196,0.0705196,0.0,0.1410392,0.047013063,0.0,0.14787595,0.0,0.0,0.094907075,0.13509433,0.067547165,0.067547165,0.067547165,0.067547165,0.067547165,0.067547165,0.070419505,0.2129366,0.23955368,0.079851225,0.039402515,0.31967494,0.083383456,0.44646153,0.16078386,0.121791005,0.15063854,0.17260358,0.12552987,0.0,0.0,0.050660376,0.061918236,0.067547165,0.067547165,0.067547165,0.067547165,0.067547165,0.094907075,0.2026415,0.118207544,0.5648844,0.0,0.0,0
0.0,0.0,0.14774099,0.073870495,0.073870495,0.073870495,0.073870495,0.5170935,0.14774099,0.3080469,0.17465276,0.17465276,0.08732638,0.043091122,0.5244013,0.32676157,0.191815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055402875,0.067714624,0.073870495,0.073870495,0.073870495,0.073870495,0.073870495,0.0,0.14774099,0.049246997,0.0,0.15490262,0.0,0.0,0.0,0.14643563,0.07321782,0.07321782,0.07321782,0.07321782,0.07321782,0.4820173,0.15266258,0.34621924,0.17310962,0.16589673,0.042710394,0.34651196,0.5121736,0.20740388,0.08255454,0.0,0.0,0.0,0.0,0.0,0.0,0.054913364,0.067116335,0.07321782,0.07321782,0.07321782,0.07321782,0.07321782,0.0,0.14643563,0.07321782,0.0,0.15353398,0.0,1
0.0,0.2524238,0.11976988,0.11976988,0.11976988,0.05988494,0.05988494,0.17965482,0.05988494,0.06243145,0.07079328,0.35396641,0.14158656,0.03493288,0.42511883,0.14784966,0.16963588,0.45014304,0.0,0.0,0.0,0.0,0.0,0.0,0.2595014,0.054894526,0.05988494,0.05988494,0.05988494,0.05988494,0.05988494,0.08414126,0.3942425,0.09980823,0.0,0.0,0.0,0.0,0.23846953,0.11314887,0.056574434,0.11314887,0.11314887,0.056574434,0.056574434,0.1697233,0.05898017,0.06687975,0.06687975,0.33439875,0.033001754,0.1338726,0.41902912,0.16025822,0.17010346,0.510033,0.0,0.0,0.0,0.0,0.0,0.24515587,0.051859897,0.056574434,0.056574434,0.056574434,0.056574434,0.056574434,0.07948984,0.37244835,0.094290726,0.0,0.0,0.0,1
0.0,0.0,0.25355646,0.12677823,0.12677823,0.12677823,0.359205,0.6127615,0.3380753,0.0,0.0,0.0,0.0,0.07395397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09508368,0.11621338,0.12677823,0.12677823,0.12677823,0.12677823,0.12677823,0.17812961,0.25355646,0.25355646,0.0,0.0,0.0,0.0,0.0,0.25032318,0.12516159,0.12516159,0.12516159,0.12516159,0.3546245,0.6049477,0.34795702,0.0,0.0,0.0,0.07301093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09387119,0.11473145,0.12516159,0.12516159,0.12516159,0.12516159,0.12516159,0.17585815,0.25032318,0.25032318,0.0,0.0,0.0,1
0.0,0.12689982,0.18063404,0.09031702,0.09031702,0.09031702,0.09031702,0.09031702,0.27095106,0.32955164,0.21353744,0.4092801,0.32030615,0.05268493,0.20481306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15805478,0.0827906,0.09031702,0.09031702,0.09031702,0.09031702,0.18063404,0.0,0.4515851,0.060211346,0.0,0.0,0.25176817,0.0,0.12209603,0.17379613,0.17379613,0.086898066,0.086898066,0.086898066,0.086898066,0.086898066,0.2717798,0.41090795,0.17121165,0.30818096,0.05069054,0.39411974,0.21454227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15207162,0.07965656,0.086898066,0.086898066,0.086898066,0.086898066,0.086898066,0.0,0.42724884,0.086898066,0.0,0.0,0.24223748,1
0.0,0.095807366,0.13637584,0.06818792,0.06818792,0.06818792,0.06818792,0.06818792,0.06818792,0.07108751,0.21495654,0.2418261,0.080608696,0.039776288,0.3227074,0.08417444,0.1609631,0.16230907,0.36883897,0.1520675,0.190081,0.17424092,0.13098553,0.0,0.05114094,0.062505595,0.06818792,0.06818792,0.06818792,0.06818792,0.06818792,0.095807366,0.20456377,0.11932887,0.570243,0.0,0.0,0.0,0.090435214,0.12872893,0.06436446,0.06436446,0.06436446,0.06436446,0.06436446,0.06436446,0.067101456,0.07608877,0.20290339,0.22826631,0.037545934,0.07615311,0.31781828,0.0911625,0.16127157,0.18374966,0.4306221,0.17942269,0.17942269,0.17000617,0.13188836,0.048273344,0.059000757,0.06436446,0.06436446,0.06436446,0.06436446,0.06436446,0.090435214,0.19309337,0.1126378,0.538268,0.0,0.0,1
0.0,0.2550702,0.12102555,0.12102555,0.12102555,0.060512774,0.060512774,0.18153831,0.060512774,0.18925795,0.07153548,0.3576774,0.42921287,0.03529912,0.14319192,0.14939973,0.42853585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26222202,0.055470042,0.060512774,0.060512774,0.060512774,0.060512774,0.060512774,0.0850234,0.39837575,0.10085462,0.0,0.0,0.0,0.0,0.24177022,0.11471497,0.057357486,0.11471497,0.11471497,0.057357486,0.057357486,0.17207247,0.059796523,0.06780545,0.06780545,0.33902723,0.033458535,0.13572554,0.40712777,0.16247638,0.17245789,0.4826196,0.0,0.0,0.0,0.0,0.0,0.2628885,0.052577697,0.057357486,0.057357486,0.057357486,0.057357486,0.057357486,0.08059008,0.39194283,0.10993519,0.0,0.0,0.0,1
0.0,0.0,0.25032318,0.12516159,0.12516159,0.12516159,0.12516159,0.3546245,0.6049477,0.34795702,0.0,0.0,0.0,0.07301093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09387119,0.11473145,0.12516159,0.12516159,0.12516159,0.12516159,0.12516159,0.17585815,0.25032318,0.25032318,0.0,0.0,0.0,0.14977168,0.07549009,0.107455455,0.107455455,0.053727727,0.053727727,0.053727727,0.053727727,0.053727727,0.056012414,0.06351451,0.06351451,0.24347228,0.031341176,0.19070461,0.37583646,0.4565831,0.40386054,0.3874954,0.09984957,0.0,0.0,0.0,0.0,0.094023526,0.049250416,0.107455455,0.053727727,0.053727727,0.053727727,0.053727727,0.15098017,0.26863864,0.107455455,0.0,0.112664275,0.0,0
0.0,0.12689982,0.18063404,0.09031702,0.09031702,0.09031702,0.09031702,0.09031702,0.27095106,0.32955164,0.21353744,0.4092801,0.32030615,0.05268493,0.20481306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15805478,0.0827906,0.09031702,0.09031702,0.09031702,0.09031702,0.18063404,0.0,0.4515851,0.060211346,0.0,0.0,0.25176817,0.0,0.121742494,0.17329289,0.17329289,0.086646445,0.086646445,0.086646445,0.086646445,0.086646445,0.2484101,0.40118232,0.20485906,0.40971813,0.05054376,0.17086023,0.32088155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15163128,0.07942591,0.086646445,0.086646445,0.086646445,0.086646445,0.086646445,0.0,0.43323222,0.086646445,0.0,0.0,0.24153605,1
0.0,0.0,0.25032318,0.12516159,0.12516159,0.12516159,0.12516159,0.3546245,0.6049477,0.34795702,0.0,0.0,0.0,0.07301093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09387119,0.11473145,0.12516159,0.12516159,0.12516159,0.12516159,0.12516159,0.17585815,0.25032318,0.25032318,0.0,0.0,0.0,0.0,0.2524238,0.11976988,0.11976988,0.11976988,0.05988494,0.05988494,0.17965482,0.05988494,0.06243145,0.07079328,0.35396641,0.14158656,0.03493288,0.42511883,0.14784966,0.16963588,0.45014304,0.0,0.0,0.0,0.0,0.0,0.0,0.2595014,0.054894526,0.05988494,0.05988494,0.05988494,0.05988494,0.05988494,0.08414126,0.3942425,0.09980823,0.0,0.0,0.0,0
0.0,0.12689982,0.18063404,0.09031702,0.09031702,0.09031702,0.09031702,0.09031702,0.27095106,0.32955164,0.21353744,0.4092801,0.32030615,0.05268493,0.20481306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15805478,0.0827906,0.09031702,0.09031702,0.09031702,0.09031702,0.18063404,0.0,0.4515851,0.060211346,0.0,0.0,0.25176817,0.0,0.12174117,0.17329101,0.17329101,0.08664551,0.08664551,0.08664551,0.08664551,0.08664551,0.24840741,0.4097137,0.17071404,0.40117797,0.05054321,0.20503005,0.32087806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15162964,0.079425044,0.08664551,0.08664551,0.08664551,0.08664551,0.08664551,0.0,0.43322754,0.08664551,0.0,0.0,0.24153344,1
0.13358591,0.0673319,0.09584279,0.09584279,0.047921397,0.047921397,0.047921397,0.047921397,0.047921397,0.04995918,0.05665052,0.05665052,0.22660208,0.027954148,0.17009525,0.29578233,0.3846159,0.2881724,0.08640473,0.64122385,0.0,0.0,0.0,0.0,0.083862446,0.043927945,0.09584279,0.047921397,0.047921397,0.047921397,0.047921397,0.1346638,0.23960698,0.08785589,0.0,0.10048869,0.0,0.0,0.123873204,0.17632583,0.17632583,0.088162914,0.088162914,0.088162914,0.088162914,0.088162914,0.2757357,0.3647778,0.20844446,0.39951855,0.051428366,0.31293106,0.20859566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1542851,0.080816,0.088162914,0.088162914,0.088162914,0.088162914,0.088162914,0.0,0.44081455,0.058775276,0.0,0.0,0.24576338,0
0.0,0.12689982,0.18063404,0.09031702,0.09031702,0.09031702,0.09031702,0.09031702,0.27095106,0.32955164,0.21353744,0.4092801,0.32030615,0.05268493,0.20481306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15805478,0.0827906,0.09031702,0.09031702,0.09031702,0.09031702,0.18063404,0.0,0.4515851,0.060211346,0.0,0.0,0.25176817,0.0,0.12085613,0.17203121,0.17203121,0.086015604,0.086015604,0.086015604,0.086015604,0.086015604,0.26901984,0.40673512,0.20336756,0.3982615,0.05017577,0.17809707,0.31854534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15052731,0.07884764,0.086015604,0.086015604,0.086015604,0.086015604,0.086015604,0.0,0.43007803,0.086015604,0.0,0.0,0.23977752,1
0.0,0.2524238,0.11976988,0.11976988,0.11976988,0.05988494,0.05988494,0.17965482,0.05988494,0.06243145,0.07079328,0.35396641,0.14158656,0.03493288,0.42511883,0.14784966,0.16963588,0.45014304,0.0,0.0,0.0,0.0,0.0,0.0,0.2595014,0.054894526,0.05988494,0.05988494,0.05988494,0.05988494,0.05988494,0.08414126,0.3942425,0.09980823,0.0,0.0,0.0,0.0,0.24737881,0.11737614,0.05868807,0.11737614,0.11737614,0.05868807,0.05868807,0.17606421,0.061183687,0.0693784,0.0693784,0.34689197,0.034234706,0.13887411,0.35619953,0.49873653,0.17645857,0.21163519,0.0,0.0,0.0,0.0,0.0,0.25431496,0.053797398,0.05868807,0.05868807,0.05868807,0.05868807,0.05868807,0.082459606,0.38636312,0.09781345,0.0,0.0,0.0,1
0.0,0.2577968,0.122319244,0.122319244,0.42811736,0.061159622,0.061159622,0.18347888,0.061159622,0.06376034,0.07230016,0.3615008,0.14460032,0.035676446,0.4341677,0.15099673,0.17324667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26502505,0.05606299,0.061159622,0.061159622,0.061159622,0.061159622,0.061159622,0.08593226,0.4026342,0.101932704,0.0,0.0,0.0,0.0,0.25078914,0.11899426,0.05949713,0.11899426,0.11899426,0.05949713,0.05949713,0.17849138,0.06202715,0.07033483,0.07033483,0.33409044,0.03470666,0.1407886,0.4406766,0.3862314,0.17889118,0.18773365,0.0,0.0,0.0,0.0,0.0,0.28261137,0.054539036,0.05949713,0.05949713,0.05949713,0.05949713,0.05949713,0.08359637,0.41647992,0.11899426,0.0,0.0,0.0,1
0.0,0.095807366,0.13637584,0.06818792,0.06818792,0.06818792,0.06818792,0.06818792,0.06818792,0.07108751,0.21495654,0.2418261,0.080608696,0.039776288,0.3227074,0.08417444,0.1609631,0.16230907,0.36883897,0.1520675,0.190081,0.17424092,0.13098553,0.0,0.05114094,0.062505595,0.06818792,0.06818792,0.06818792,0.06818792,0.06818792,0.095807366,0.20456377,0.11932887,0.570243,0.0,0.0,0.0,0.090435214,0.12872893,0.06436446,0.06436446,0.06436446,0.06436446,0.06436446,0.06436446,0.067101456,0.07608877,0.20290339,0.22826631,0.037545934,0.07615311,0.31781828,0.0911625,0.16127157,0.18374966,0.4306221,0.17942269,0.17942269,0.17000617,0.13188836,0.048273344,0.059000757,0.06436446,0.06436446,0.06436446,0.06436446,0.06436446,0.090435214,0.19309337,0.1126378,0.538268,0.0,0.0,1
0.0,0.0,0.14774099,0.073870495,0.073870495,0.073870495,0.073870495,0.5170935,0.14774099,0.3080469,0.17465276,0.17465276,0.08732638,0.043091122,0.5244013,0.32676157,0.191815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055402875,0.067714624,0.073870495,0.073870495,0.073870495,0.073870495,0.073870495,0.0,0.14774099,0.049246997,0.0,0.15490262,0.0,0.0,0.0,0.1410392,0.0705196,0.0705196,0.0705196,0.0705196,0.0705196,0.49363717,0.14703666,0.3334604,0.1667302,0.1667302,0.041136432,0.08343558,0.5223166,0.3579045,0.19436327,0.0,0.0,0.0,0.0,0.0,0.0,0.052889697,0.064642966,0.0705196,0.0705196,0.0705196,0.0705196,0.0705196,0.0,0.1410392,0.047013063,0.0,0.14787595,0.0,1
0.14934844,0.075276755,0.10715179,0.053575896,0.053575896,0.053575896,0.053575896,0.053575896,0.053575896,0.055854127,0.06333502,0.25334007,0.19000505,0.031252608,0.31694284,0.37477434,0.30352855,0.08054385,0.5796005,0.0,0.0,0.0,0.0,0.0,0.093757816,0.04911124,0.10715179,0.053575896,0.053575896,0.053575896,0.10715179,0.15055351,0.2678795,0.09822248,0.0,0.11234589,0.0,0.14982213,0.075515516,0.10749166,0.10749166,0.05374583,0.05374583,0.05374583,0.05374583,0.05374583,0.056031283,0.0635359,0.0635359,0.2541436,0.031351734,0.19076887,0.39807853,0.36792696,0.4847959,0.35532376,0.119859844,0.0,0.0,0.0,0.0,0.0940552,0.04926701,0.10749166,0.05374583,0.05374583,0.05374583,0.05374583,0.15103103,0.26872915,0.10749166,0.0,0.10331038,0.0,1
0.0,0.0,0.14774099,0.073870495,0.073870495,0.073870495,0.073870495,0.5170935,0.14774099,0.3080469,0.17465276,0.17465276,0.08732638,0.043091122,0.5244013,0.32676157,0.191815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055402875,0.067714624,0.073870495,0.073870495,0.073870495,0.073870495,0.073870495,0.0,0.14774099,0.049246997,0.0,0.15490262,0.0,0.0,0.0,0.1410392,0.0705196,0.0705196,0.0705196,0.0705196,0.0705196,0.49363717,0.14703666,0.3334604,0.1667302,0.1667302,0.041136432,0.08343558,0.5223166,0.3579045,0.19436327,0.0,0.0,0.0,0.0,0.0,0.0,0.052889697,0.064642966,0.0705196,0.0705196,0.0705196,0.0705196,0.0705196,0.0,0.1410392,0.047013063,0.0,0.14787595,0.0,1
0.0,0.24177022,0.11471497,0.057357486,0.11471497,0.11471497,0.057357486,0.057357486,0.17207247,0.059796523,0.06780545,0.06780545,0.33902723,0.033458535,0.13572554,0.40712777,0.16247638,0.17245789,0.4826196,0.0,0.0,0.0,0.0,0.0,0.2628885,0.052577697,0.057357486,0.057357486,0.057357486,0.057357486,0.057357486,0.08059008,0.39194283,0.10993519,0.0,0.0,0.0,0.0,0.090435214,0.12872893,0.06436446,0.06436446,0.06436446,0.06436446,0.06436446,0.06436446,0.067101456,0.07608877,0.20290339,0.22826631,0.037545934,0.07615311,0.31781828,0.0911625,0.16127157,0.18374966,0.4306221,0.17942269,0.17942269,0.17000617,0.13188836,0.048273344,0.059000757,0.06436446,0.06436446,0.06436446,0.06436446,0.06436446,0.090435214,0.19309337,0.1126378,0.538268,0.0,0.0,0
0.0,0.10034592,0.14283618,0.07141809,0.07141809,0.07141809,0.07141809,0.28567237,0.07141809,0.07445504,0.22513936,0.25328177,0.08442726,0.041660555,0.33799458,0.088161916,0.16858818,0.1699979,0.12877049,0.15927118,0.18249498,0.13272361,0.0,0.0,0.053563572,0.06546659,0.07141809,0.07141809,0.07141809,0.07141809,0.07141809,0.10034592,0.21425429,0.124981664,0.5972563,0.0,0.0,0.0,0.094976835,0.13519365,0.06759682,0.06759682,0.06759682,0.06759682,0.06759682,0.06759682,0.070471264,0.07990992,0.23972976,0.23972976,0.03943148,0.31324515,0.25033423,0.1914813,0.20324469,0.12188053,0.15074927,0.18843323,0.18843323,0.19477507,0.13851175,0.050697617,0.061963752,0.06759682,0.06759682,0.06759682,0.06759682,0.06759682,0.094976835,0.20279047,0.11829443,0.5652997,0.0,0.0,1
0.0,0.090435214,0.12872893,0.06436446,0.06436446,0.06436446,0.06436446,0.06436446,0.06436446,0.067101456,0.07608877,0.20290339,0.22826631,0.037545934,0.07615311,0.31781828,0.0911625,0.16127157,0.18374966,0.4306221,0.17942269,0.17942269,0.17000617,0.13188836,0.048273344,0.059000757,0.06436446,0.06436446,0.06436446,0.06436446,0.06436446,0.090435214,0.19309337,0.1126378,0.538268,0.0,0.0,0.14638093,0.07378103,0.10502273,0.10502273,0.052511364,0.052511364,0.052511364,0.052511364,0.052511364,0.054744326,0.062076572,0.062076572,0.24830629,0.030631628,0.18638717,0.37813148,0.37187192,0.31577387,0.5365238,0.117106825,0.0,0.0,0.0,0.0,0.09189489,0.048135415,0.10502273,0.052511364,0.052511364,0.052511364,0.052511364,0.14756206,0.26255682,0.10502273,0.0,0.11011362,0.0,0
0.0,0.123873204,0.17632583,0.17632583,0.088162914,0.088162914,0.088162914,0.088162914,0.088162914,0.2757357,0.3647778,0.20844446,0.39951855,0.051428366,0.31293106,0.20859566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1542851,0.080816,0.088162914,0.088162914,0.088162914,0.088162914,0.088162914,0.0,0.44081455,0.058775276,0.0,0.0,0.24576338,0.0,0.23846953,0.11314887,0.056574434,0.11314887,0.11314887,0.056574434,0.056574434,0.1697233,0.05898017,0.06687975,0.06687975,0.33439875,0.033001754,0.1338726,0.41902912,0.16025822,0.17010346,0.510033,0.0,0.0,0.0,0.0,0.0,0.24515587,0.051859897,0.056574434,0.056574434,0.056574434,0.056574434,0.056574434,0.07948984,0.37244835,0.094290726,0.0,0.0,0.0,0
0.0,0.25642103,0.12166648,0.48666593,0.12166648,0.06083324,0.06083324,0.18249972,0.06083324,0.19026023,0.07191432,0.3595716,0.14382865,0.035486057,0.14395025,0.3754773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26361072,0.055763803,0.06083324,0.06083324,0.06083324,0.06083324,0.06083324,0.08547368,0.4004855,0.10138874,0.0,0.0,0.0,0.0,0.23846953,0.11314887,0.056574434,0.11314887,0.11314887,0.056574434,0.056574434,0.1697233,0.05898017,0.06687975,0.06687975,0.33439875,0.033001754,0.1338726,0.41902912,0.16025822,0.17010346,0.510033,0.0,0.0,0.0,0.0,0.0,0.24515587,0.051859897,0.056574434,0.056574434,0.056574434,0.056574434,0.056574434,0.07948984,0.37244835,0.094290726,0.0,0.0,0.0,1
0.0,0.095807366,0.13637584,0.06818792,0.06818792,0.06818792,0.06818792,0.06818792,0.06818792,0.07108751,0.21495654,0.2418261,0.080608696,0.039776288,0.3227074,0.08417444,0.1609631,0.16230907,0.36883897,0.1520675,0.190081,0.17424092,0.13098553,0.0,0.05114094,0.062505595,0.06818792,0.06818792,0.06818792,0.06818792,0.06818792,0.095807366,0.20456377,0.11932887,0.570243,0.0,0.0,0.0,0.08010025,0.11401774,0.05700887,0.05700887,0.05700887,0.05700887,0.05700887,0.05700887,0.059433084,0.067393325,0.20217997,0.067393325,0.033255175,0.06745031,0.07037448,0.22204717,0.3428194,0.102789916,0.25427365,0.31783643,0.15891822,0.1642667,0.45266247,0.042756654,0.052258134,0.05700887,0.05700887,0.05700887,0.05700887,0.05700887,0.08010025,0.17102662,0.11401774,0.47675464,0.0,0.0,1
0.0,0.0,0.25355646,0.12677823,0.12677823,0.12677823,0.359205,0.6127615,0.3380753,0.0,0.0,0.0,0.0,0.07395397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09508368,0.11621338,0.12677823,0.12677823,0.12677823,0.12677823,0.12677823,0.17812961,0.25355646,0.25355646,0.0,0.0,0.0,0.0,0.0,0.25032318,0.12516159,0.12516159,0.12516159,0.12516159,0.3546245,0.6049477,0.34795702,0.0,0.0,0.0,0.07301093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09387119,0.11473145,0.12516159,0.12516159,0.12516159,0.12516159,0.12516159,0.17585815,0.25032318,0.25032318,0.0,0.0,0.0,1
